x,T
0,0.472574
0.02,0.457541
0.04,0.442955
0.06,0.428801
0.08,0.415061
0.1,0.401722
0.12,0.388768
0.14,0.376185
0.16,0.363962
0.18,0.352084
0.2,0.340539
0.22,0.329317
0.24,0.318406
0.26,0.307795
0.28,0.297474
0.3,0.287433
0.32,0.277663
0.34,0.268154
0.36,0.258898
0.38,0.24977
0.4,0.24074
0.42,0.231802
0.44,0.222957
0.46,0.214199
0.48,0.205526
0.5,0.196936
0.52,0.188426
0.54,0.179992
0.56,0.171631
0.58,0.163342
0.6,0.155119
0.62,0.146961
0.64,0.138864
0.66,0.130826
0.68,0.122843
0.7,0.114912
0.72,0.107029
0.74,0.0991924
0.76,0.0913981
0.78,0.0836431
0.8,0.0759241
0.82,0.068238
0.84,0.0605814
0.86,0.0529511
0.88,0.0453438
0.9,0.0377563
0.92,0.0301852
0.94,0.0226274
0.96,0.0150794
0.98,0.00753806
1,0
