x,T
0,0.579125
0.02,0.566552
0.04,0.554034
0.06,0.541573
0.08,0.529165
0.1,0.516811
0.12,0.50451
0.14,0.49226
0.16,0.480062
0.18,0.467913
0.2,0.455814
0.22,0.443764
0.24,0.43176
0.26,0.419804
0.28,0.407892
0.3,0.396026
0.32,0.384203
0.34,0.372422
0.36,0.360683
0.38,0.348984
0.4,0.337325
0.42,0.325704
0.44,0.314121
0.46,0.302573
0.48,0.291061
0.5,0.279582
0.52,0.268137
0.54,0.256722
0.56,0.245338
0.58,0.233983
0.6,0.222657
0.62,0.211356
0.64,0.200082
0.66,0.188831
0.68,0.177603
0.7,0.166397
0.72,0.155211
0.74,0.144045
0.76,0.132896
0.78,0.121763
0.8,0.110646
0.82,0.0995418
0.84,0.0884504
0.86,0.0773699
0.88,0.0662991
0.9,0.0552366
0.92,0.044181
0.94,0.0331309
0.96,0.022085
0.98,0.0110418
1,0
