x,T
0,0.720358
0.02,0.705533
0.04,0.690732
0.06,0.675956
0.08,0.661203
0.1,0.646474
0.12,0.631768
0.14,0.617084
0.16,0.602422
0.18,0.587781
0.2,0.573162
0.22,0.558563
0.24,0.543984
0.26,0.529425
0.28,0.514885
0.3,0.500364
0.32,0.485861
0.34,0.471375
0.36,0.456907
0.38,0.442456
0.4,0.428021
0.42,0.413602
0.44,0.399198
0.46,0.384809
0.48,0.370434
0.5,0.356073
0.52,0.341725
0.54,0.32739
0.56,0.313068
0.58,0.298756
0.6,0.284457
0.62,0.270167
0.64,0.255888
0.66,0.241619
0.68,0.227359
0.7,0.213107
0.72,0.198864
0.74,0.184627
0.76,0.170398
0.78,0.156176
0.8,0.141959
0.82,0.127748
0.84,0.113541
0.86,0.0993392
0.88,0.0851409
0.9,0.0709458
0.92,0.0567534
0.94,0.0425631
0.96,0.0283745
0.98,0.014187
1,0
