x,T
0,0.31694
0.02,0.298795
0.04,0.281771
0.06,0.265787
0.08,0.250769
0.1,0.236649
0.12,0.223365
0.14,0.21086
0.16,0.19908
0.18,0.187978
0.2,0.177507
0.22,0.167627
0.24,0.158299
0.26,0.149486
0.28,0.141156
0.3,0.133277
0.32,0.12582
0.34,0.11876
0.36,0.112069
0.38,0.105726
0.4,0.0997081
0.42,0.0939948
0.44,0.0885671
0.46,0.083407
0.48,0.0784977
0.5,0.0738234
0.52,0.0693693
0.54,0.0651216
0.56,0.0610672
0.58,0.0571937
0.6,0.0534898
0.62,0.0499446
0.64,0.0465477
0.66,0.0432897
0.68,0.0401616
0.7,0.0371546
0.72,0.034261
0.74,0.0314729
0.76,0.0287834
0.78,0.0261857
0.8,0.0236651
0.82,0.0211845
0.84,0.01874
0.86,0.0163275
0.88,0.013943
0.9,0.0115825
0.92,0.00924203
0.94,0.00691754
0.96,0.00460503
0.98,0.00230052
1,0
