x,T
0,0.485597
0.02,0.470875
0.04,0.456568
0.06,0.442659
0.08,0.429137
0.1,0.415987
0.12,0.403197
0.14,0.390756
0.16,0.378651
0.18,0.366871
0.2,0.355407
0.22,0.344248
0.24,0.333384
0.26,0.322805
0.28,0.312504
0.3,0.30247
0.32,0.292664
0.34,0.282956
0.36,0.273344
0.38,0.263824
0.4,0.254395
0.42,0.245055
0.44,0.2358
0.46,0.226627
0.48,0.217536
0.5,0.208522
0.52,0.199583
0.54,0.190716
0.56,0.181918
0.58,0.173188
0.6,0.164521
0.62,0.155914
0.64,0.147366
0.66,0.138873
0.68,0.130432
0.7,0.12204
0.72,0.113695
0.74,0.105392
0.76,0.0971298
0.78,0.0889047
0.8,0.0807136
0.82,0.0725535
0.84,0.0644214
0.86,0.0563142
0.88,0.0482288
0.9,0.040162
0.92,0.0321109
0.94,0.0240722
0.96,0.016043
0.98,0.00801992
1,0
