x,T
0,0.0458015
0.02,0.0258057
0.04,0.0150225
0.06,0.0089441
0.08,0.00541483
0.1,0.00332116
0.12,0.00205855
0.14,0.00128711
0.16,0.000810709
0.18,0.000513874
0.2,0.000327515
0.22,0.000209748
0.24,0.000134903
0.26,8.70956e-05
0.28,5.64232e-05
0.3,3.66659e-05
0.32,2.38937e-05
0.34,1.56104e-05
0.36,1.02226e-05
0.38,6.70867e-06
0.4,4.41132e-06
0.42,2.90597e-06
0.44,1.91753e-06
0.46,1.26727e-06
0.48,8.38734e-07
0.5,5.55855e-07
0.52,3.68842e-07
0.54,2.45033e-07
0.56,1.62959e-07
0.58,1.08486e-07
0.6,7.22898e-08
0.62,4.8213e-08
0.64,3.21817e-08
0.66,2.14976e-08
0.68,1.43709e-08
0.7,9.61321e-09
0.72,6.43468e-09
0.74,4.30962e-09
0.76,2.88791e-09
0.78,1.93613e-09
0.8,1.29854e-09
0.82,8.71129e-10
0.84,5.84358e-10
0.86,3.91706e-10
0.88,2.61993e-10
0.9,1.74277e-10
0.92,1.14429e-10
0.94,7.28404e-11
0.96,4.28684e-11
0.98,1.97778e-11
1,0
