x,T
0,0.793388
0.02,0.777295
0.04,0.761214
0.06,0.745147
0.08,0.729092
0.1,0.713051
0.12,0.697021
0.14,0.681004
0.16,0.664999
0.18,0.649005
0.2,0.633023
0.22,0.617052
0.24,0.601092
0.26,0.585143
0.28,0.569204
0.3,0.553275
0.32,0.537356
0.34,0.521446
0.36,0.505546
0.38,0.489655
0.4,0.473772
0.42,0.457898
0.44,0.442033
0.46,0.426175
0.48,0.410325
0.5,0.394482
0.52,0.378647
0.54,0.362818
0.56,0.346996
0.58,0.33118
0.6,0.315371
0.62,0.299566
0.64,0.283768
0.66,0.267974
0.68,0.252186
0.7,0.236402
0.72,0.220622
0.74,0.204847
0.76,0.189075
0.78,0.173306
0.8,0.157541
0.82,0.141779
0.84,0.126019
0.86,0.110262
0.88,0.0945062
0.9,0.0787525
0.92,0.0630003
0.94,0.0472492
0.96,0.031499
0.98,0.0157493
1,0
