x,T
0,0.787776
0.02,0.771782
0.04,0.755801
0.06,0.739835
0.08,0.723883
0.1,0.707943
0.12,0.692017
0.14,0.676104
0.16,0.660204
0.18,0.644315
0.2,0.628439
0.22,0.612574
0.24,0.596721
0.26,0.58088
0.28,0.565049
0.3,0.549229
0.32,0.533419
0.34,0.517619
0.36,0.501829
0.38,0.486049
0.4,0.470278
0.42,0.454516
0.44,0.438763
0.46,0.423018
0.48,0.407281
0.5,0.391552
0.52,0.37583
0.54,0.360116
0.56,0.344409
0.58,0.328708
0.6,0.313014
0.62,0.297326
0.64,0.281643
0.66,0.265966
0.68,0.250294
0.7,0.234627
0.72,0.218965
0.74,0.203307
0.76,0.187653
0.78,0.172002
0.8,0.156355
0.82,0.140711
0.84,0.125069
0.86,0.10943
0.88,0.0937933
0.9,0.0781583
0.92,0.0625248
0.94,0.0468925
0.96,0.0312612
0.98,0.0156304
1,0
