x,T
0,0.65374
0.02,0.640019
0.04,0.626336
0.06,0.612689
0.08,0.59908
0.1,0.585506
0.12,0.571968
0.14,0.558464
0.16,0.544993
0.18,0.531556
0.2,0.518152
0.22,0.504779
0.24,0.491437
0.26,0.478126
0.28,0.464845
0.3,0.451592
0.32,0.438367
0.34,0.425171
0.36,0.412
0.38,0.398856
0.4,0.385737
0.42,0.372643
0.44,0.359573
0.46,0.346525
0.48,0.333499
0.5,0.320495
0.52,0.307512
0.54,0.294549
0.56,0.281604
0.58,0.268678
0.6,0.255769
0.62,0.242877
0.64,0.230001
0.66,0.21714
0.68,0.204293
0.7,0.191459
0.72,0.178639
0.74,0.165829
0.76,0.153031
0.78,0.140243
0.8,0.127464
0.82,0.114694
0.84,0.101931
0.86,0.0891746
0.88,0.0764244
0.9,0.0636792
0.92,0.0509383
0.94,0.0382008
0.96,0.0254658
0.98,0.0127325
1,0
