x,T
0,0.183007
0.02,0.161516
0.04,0.14279
0.06,0.126425
0.08,0.112088
0.1,0.0994997
0.12,0.0884246
0.14,0.0786634
0.16,0.0700463
0.18,0.0624281
0.2,0.0556838
0.22,0.0497057
0.24,0.0444007
0.26,0.0396881
0.28,0.0354974
0.3,0.0317675
0.32,0.0284448
0.34,0.0254822
0.36,0.0228388
0.38,0.0204783
0.4,0.0183689
0.42,0.0164825
0.44,0.0147945
0.46,0.0132827
0.48,0.011928
0.5,0.0107131
0.52,0.00962272
0.54,0.00864339
0.56,0.00776305
0.58,0.00697099
0.6,0.00625763
0.62,0.00561447
0.64,0.00503389
0.66,0.00450906
0.68,0.00403391
0.7,0.00360294
0.72,0.00321126
0.74,0.00285444
0.76,0.00252852
0.78,0.0022299
0.8,0.00195534
0.82,0.0017019
0.84,0.00146692
0.86,0.00124798
0.88,0.00104286
0.9,0.000849549
0.92,0.000666187
0.94,0.00049107
0.96,0.000322623
0.98,0.000159386
1,0
