x,T
0,0.688279
0.02,0.673992
0.04,0.659736
0.06,0.64551
0.08,0.631313
0.1,0.617145
0.12,0.603006
0.14,0.588894
0.16,0.57481
0.18,0.560753
0.2,0.546722
0.22,0.532717
0.24,0.518736
0.26,0.504781
0.28,0.490849
0.3,0.47694
0.32,0.463055
0.34,0.449191
0.36,0.435349
0.38,0.421528
0.4,0.407727
0.42,0.393946
0.44,0.380185
0.46,0.366441
0.48,0.352716
0.5,0.339007
0.52,0.325316
0.54,0.31164
0.56,0.29798
0.58,0.284334
0.6,0.270702
0.62,0.257084
0.64,0.243479
0.66,0.229885
0.68,0.216303
0.7,0.202732
0.72,0.189171
0.74,0.175619
0.76,0.162076
0.78,0.148541
0.8,0.135014
0.82,0.121493
0.84,0.107978
0.86,0.0944693
0.88,0.0809648
0.9,0.0674645
0.92,0.0539675
0.94,0.0404733
0.96,0.026981
0.98,0.0134902
1,0
