x,T
0,0.592834
0.02,0.580067
0.04,0.567352
0.06,0.554689
0.08,0.542076
0.1,0.529514
0.12,0.517
0.14,0.504534
0.16,0.492116
0.18,0.479744
0.2,0.467418
0.22,0.455136
0.24,0.442898
0.26,0.430703
0.28,0.41855
0.3,0.406437
0.32,0.394365
0.34,0.382331
0.36,0.370335
0.38,0.358376
0.4,0.346454
0.42,0.334566
0.44,0.322711
0.46,0.31089
0.48,0.2991
0.5,0.287341
0.52,0.275612
0.54,0.263911
0.56,0.252238
0.58,0.24059
0.6,0.228968
0.62,0.21737
0.64,0.205795
0.66,0.194241
0.68,0.182708
0.7,0.171194
0.72,0.159698
0.74,0.14822
0.76,0.136757
0.78,0.125309
0.8,0.113875
0.82,0.102452
0.84,0.0910407
0.86,0.0796391
0.88,0.0682461
0.9,0.0568605
0.92,0.045481
0.94,0.0341065
0.96,0.0227356
0.98,0.0113672
1,0
