x,T
0,0.670185
0.02,0.656196
0.04,0.642242
0.06,0.628321
0.08,0.614433
0.1,0.600578
0.12,0.586755
0.14,0.572963
0.16,0.559201
0.18,0.54547
0.2,0.531768
0.22,0.518095
0.24,0.50445
0.26,0.490833
0.28,0.477242
0.3,0.463678
0.32,0.450139
0.34,0.436625
0.36,0.423135
0.38,0.409669
0.4,0.396226
0.42,0.382804
0.44,0.369405
0.46,0.356026
0.48,0.342667
0.5,0.329328
0.52,0.316007
0.54,0.302704
0.56,0.289418
0.58,0.276149
0.6,0.262896
0.62,0.249657
0.64,0.236433
0.66,0.223223
0.68,0.210025
0.7,0.19684
0.72,0.183666
0.74,0.170502
0.76,0.157349
0.78,0.144204
0.8,0.131068
0.82,0.11794
0.84,0.104818
0.86,0.0917022
0.88,0.078592
0.9,0.0654863
0.92,0.0523845
0.94,0.0392857
0.96,0.0261892
0.98,0.0130942
1,0
