x,T
0,0.505929
0.02,0.491774
0.04,0.477983
0.06,0.464545
0.08,0.45145
0.1,0.438686
0.12,0.426246
0.14,0.414118
0.16,0.402294
0.18,0.390766
0.2,0.379524
0.22,0.368561
0.24,0.357834
0.26,0.347201
0.28,0.33666
0.3,0.326211
0.32,0.315851
0.34,0.305578
0.36,0.29539
0.38,0.285285
0.4,0.27526
0.42,0.265314
0.44,0.255445
0.46,0.24565
0.48,0.235926
0.5,0.226272
0.52,0.216685
0.54,0.207162
0.56,0.197702
0.58,0.188301
0.6,0.178957
0.62,0.169668
0.64,0.16043
0.66,0.151243
0.68,0.142101
0.7,0.133004
0.72,0.123949
0.74,0.114932
0.76,0.105952
0.78,0.0970044
0.8,0.0880879
0.82,0.0791992
0.84,0.0703357
0.86,0.0614947
0.88,0.0526732
0.9,0.0438686
0.92,0.035078
0.94,0.0262987
0.96,0.0175278
0.98,0.00876247
1,0
