x,T
0,0.742268
0.02,0.727069
0.04,0.71189
0.06,0.696732
0.08,0.681594
0.1,0.666476
0.12,0.651377
0.14,0.636298
0.16,0.621237
0.18,0.606194
0.2,0.591169
0.22,0.576161
0.24,0.561171
0.26,0.546197
0.28,0.531239
0.3,0.516298
0.32,0.501371
0.34,0.48646
0.36,0.471563
0.38,0.456681
0.4,0.441812
0.42,0.426957
0.44,0.412114
0.46,0.397284
0.48,0.382467
0.5,0.36766
0.52,0.352865
0.54,0.338081
0.56,0.323307
0.58,0.308543
0.6,0.293789
0.62,0.279043
0.64,0.264306
0.66,0.249578
0.68,0.234857
0.7,0.220143
0.72,0.205436
0.74,0.190735
0.76,0.176041
0.78,0.161351
0.8,0.146667
0.82,0.131987
0.84,0.117312
0.86,0.10264
0.88,0.087971
0.9,0.073305
0.92,0.0586413
0.94,0.0439794
0.96,0.0293188
0.98,0.0146592
1,0
