x,T
0,0.551971
0.02,0.539577
0.04,0.527327
0.06,0.515143
0.08,0.503026
0.1,0.490975
0.12,0.478989
0.14,0.467067
0.16,0.45521
0.18,0.443416
0.2,0.431685
0.22,0.420016
0.24,0.408408
0.26,0.396861
0.28,0.385372
0.3,0.373942
0.32,0.36257
0.34,0.351254
0.36,0.339993
0.38,0.328786
0.4,0.317632
0.42,0.306529
0.44,0.295477
0.46,0.284473
0.48,0.273517
0.5,0.262607
0.52,0.251741
0.54,0.240918
0.56,0.230137
0.58,0.219396
0.6,0.208693
0.62,0.198027
0.64,0.187396
0.66,0.176798
0.68,0.166232
0.7,0.155695
0.72,0.145187
0.74,0.134705
0.76,0.124248
0.78,0.113814
0.8,0.1034
0.82,0.0930054
0.84,0.082628
0.86,0.0722659
0.88,0.0619172
0.9,0.05158
0.92,0.0412525
0.94,0.0309326
0.96,0.0206185
0.98,0.0103083
1,0
