x,T
0,0.70726
0.02,0.692656
0.04,0.678079
0.06,0.663529
0.08,0.649004
0.1,0.634505
0.12,0.620031
0.14,0.605582
0.16,0.591157
0.18,0.576755
0.2,0.562377
0.22,0.548021
0.24,0.533687
0.26,0.519375
0.28,0.505084
0.3,0.490813
0.32,0.476563
0.34,0.462332
0.36,0.448119
0.38,0.433926
0.4,0.41975
0.42,0.405591
0.44,0.39145
0.46,0.377324
0.48,0.363214
0.5,0.34912
0.52,0.33504
0.54,0.320974
0.56,0.306921
0.58,0.292881
0.6,0.278854
0.62,0.264838
0.64,0.250834
0.66,0.23684
0.68,0.222856
0.7,0.208882
0.72,0.194916
0.74,0.180959
0.76,0.167009
0.78,0.153067
0.8,0.139131
0.82,0.125201
0.84,0.111276
0.86,0.0973562
0.88,0.0834404
0.9,0.0695282
0.92,0.055619
0.94,0.0417122
0.96,0.0278071
0.98,0.0139033
1,0
