x,T
0,0.0601504
0.02,0.038859
0.04,0.0255975
0.06,0.0171046
0.08,0.0115568
0.1,0.00787819
0.12,0.00541011
0.14,0.00373833
0.16,0.00259691
0.18,0.00181235
0.2,0.00126997
0.22,0.000893119
0.24,0.000630124
0.26,0.000445866
0.28,0.00031632
0.3,0.000224953
0.32,0.000160328
0.34,0.0001145
0.36,8.19233e-05
0.38,5.87165e-05
0.4,4.2151e-05
0.42,3.03042e-05
0.44,2.18173e-05
0.46,1.57277e-05
0.48,1.13516e-05
0.5,8.20253e-06
0.52,5.93342e-06
0.54,4.29638e-06
0.56,3.11397e-06
0.58,2.25902e-06
0.6,1.64019e-06
0.62,1.19185e-06
0.64,8.66719e-07
0.66,6.3074e-07
0.68,4.59324e-07
0.7,3.34709e-07
0.72,2.44047e-07
0.74,1.78039e-07
0.76,1.29944e-07
0.78,9.48725e-08
0.8,6.92749e-08
0.82,5.05697e-08
0.84,3.68781e-08
0.86,2.68297e-08
0.88,1.94226e-08
0.9,1.39212e-08
0.92,9.78168e-09
0.94,6.59765e-09
0.96,4.05996e-09
0.98,1.9266e-09
1,0
