x,T
0,0.777975
0.02,0.762154
0.04,0.746348
0.06,0.730558
0.08,0.714782
0.1,0.699022
0.12,0.683275
0.14,0.667543
0.16,0.651824
0.18,0.636119
0.2,0.620427
0.22,0.604748
0.24,0.589082
0.26,0.573428
0.28,0.557785
0.3,0.542155
0.32,0.526536
0.34,0.510928
0.36,0.495331
0.38,0.479744
0.4,0.464168
0.42,0.448601
0.44,0.433044
0.46,0.417496
0.48,0.401957
0.5,0.386426
0.52,0.370904
0.54,0.35539
0.56,0.339883
0.58,0.324384
0.6,0.308891
0.62,0.293406
0.64,0.277926
0.66,0.262453
0.68,0.246985
0.7,0.231522
0.72,0.216065
0.74,0.200612
0.76,0.185164
0.78,0.169719
0.8,0.154279
0.82,0.138841
0.84,0.123407
0.86,0.107975
0.88,0.0925457
0.9,0.0771184
0.92,0.0616927
0.94,0.0462683
0.96,0.030845
0.98,0.0154223
1,0
