x,T
0,0.622356
0.02,0.609137
0.04,0.595962
0.06,0.582832
0.08,0.569745
0.1,0.5567
0.12,0.543698
0.14,0.530737
0.16,0.517816
0.18,0.504934
0.2,0.492092
0.22,0.479287
0.24,0.46652
0.26,0.453789
0.28,0.441094
0.3,0.428433
0.32,0.415806
0.34,0.403211
0.36,0.390649
0.38,0.378118
0.4,0.365618
0.42,0.353146
0.44,0.340704
0.46,0.328288
0.48,0.3159
0.5,0.303537
0.52,0.291199
0.54,0.278884
0.56,0.266593
0.58,0.254324
0.6,0.242075
0.62,0.229847
0.64,0.217638
0.66,0.205446
0.68,0.193272
0.7,0.181114
0.72,0.168971
0.74,0.156843
0.76,0.144727
0.78,0.132624
0.8,0.120531
0.82,0.108449
0.84,0.0963762
0.86,0.0843114
0.88,0.0722536
0.9,0.060202
0.92,0.0481555
0.94,0.0361131
0.96,0.0240737
0.98,0.0120363
1,0
