x,T
0,0.705882
0.02,0.691302
0.04,0.676748
0.06,0.662221
0.08,0.647721
0.1,0.633246
0.12,0.618796
0.14,0.604372
0.16,0.589971
0.18,0.575595
0.2,0.561242
0.22,0.546911
0.24,0.532603
0.26,0.518317
0.28,0.504052
0.3,0.489808
0.32,0.475584
0.34,0.461379
0.36,0.447194
0.38,0.433027
0.4,0.418879
0.42,0.404748
0.44,0.390633
0.46,0.376536
0.48,0.362454
0.5,0.348387
0.52,0.334335
0.54,0.320298
0.56,0.306273
0.58,0.292262
0.6,0.278263
0.62,0.264277
0.64,0.250301
0.66,0.236336
0.68,0.222381
0.7,0.208436
0.72,0.1945
0.74,0.180572
0.76,0.166652
0.78,0.152739
0.8,0.138833
0.82,0.124932
0.84,0.111037
0.86,0.0971472
0.88,0.0832612
0.9,0.0693788
0.92,0.0554995
0.94,0.0416225
0.96,0.0277473
0.98,0.0138734
1,0
