x,T
0,0.745418
0.02,0.730164
0.04,0.714931
0.06,0.699717
0.08,0.684524
0.1,0.669349
0.12,0.654194
0.14,0.639057
0.16,0.623938
0.18,0.608837
0.2,0.593754
0.22,0.578687
0.24,0.563638
0.26,0.548604
0.28,0.533586
0.3,0.518584
0.32,0.503597
0.34,0.488624
0.36,0.473666
0.38,0.458721
0.4,0.44379
0.42,0.428872
0.44,0.413966
0.46,0.399073
0.48,0.384192
0.5,0.369321
0.52,0.354462
0.54,0.339613
0.56,0.324775
0.58,0.309946
0.6,0.295126
0.62,0.280315
0.64,0.265513
0.66,0.250718
0.68,0.235931
0.7,0.221151
0.72,0.206377
0.74,0.19161
0.76,0.176849
0.78,0.162093
0.8,0.147341
0.82,0.132595
0.84,0.117852
0.86,0.103113
0.88,0.0883764
0.9,0.0736429
0.92,0.0589117
0.94,0.0441822
0.96,0.0294541
0.98,0.0147268
1,0
