x,T
0,0.747475
0.02,0.732186
0.04,0.716916
0.06,0.701667
0.08,0.686437
0.1,0.671226
0.12,0.656033
0.14,0.640859
0.16,0.625703
0.18,0.610564
0.2,0.595442
0.22,0.580337
0.24,0.565248
0.26,0.550176
0.28,0.535119
0.3,0.520077
0.32,0.50505
0.34,0.490037
0.36,0.475038
0.38,0.460053
0.4,0.445081
0.42,0.430122
0.44,0.415175
0.46,0.400241
0.48,0.385318
0.5,0.370406
0.52,0.355505
0.54,0.340614
0.56,0.325733
0.58,0.310861
0.6,0.295999
0.62,0.281145
0.64,0.2663
0.66,0.251462
0.68,0.236632
0.7,0.221809
0.72,0.206992
0.74,0.192181
0.76,0.177376
0.78,0.162577
0.8,0.147782
0.82,0.132991
0.84,0.118204
0.86,0.103421
0.88,0.088641
0.9,0.0738635
0.92,0.0590882
0.94,0.0443146
0.96,0.0295423
0.98,0.0147709
1,0
