x,T
0,0.587459
0.02,0.57477
0.04,0.562135
0.06,0.549552
0.08,0.537022
0.1,0.524543
0.12,0.512114
0.14,0.499735
0.16,0.487405
0.18,0.475123
0.2,0.462887
0.22,0.450697
0.24,0.438553
0.26,0.426453
0.28,0.414395
0.3,0.40238
0.32,0.390407
0.34,0.378473
0.36,0.366579
0.38,0.354723
0.4,0.342904
0.42,0.331121
0.44,0.319374
0.46,0.30766
0.48,0.295979
0.5,0.28433
0.52,0.272712
0.54,0.261123
0.56,0.249563
0.58,0.23803
0.6,0.226523
0.62,0.215041
0.64,0.203582
0.66,0.192147
0.68,0.180732
0.7,0.169338
0.72,0.157963
0.74,0.146605
0.76,0.135264
0.78,0.123938
0.8,0.112626
0.82,0.101327
0.84,0.0900398
0.86,0.0787624
0.88,0.067494
0.9,0.0562332
0.92,0.0449789
0.94,0.0337297
0.96,0.0224843
0.98,0.0112415
1,0
