x,T
0,0.64986
0.02,0.636202
0.04,0.622582
0.06,0.609
0.08,0.595456
0.1,0.581948
0.12,0.568477
0.14,0.55504
0.16,0.541638
0.18,0.52827
0.2,0.514936
0.22,0.501634
0.24,0.488363
0.26,0.475124
0.28,0.461915
0.3,0.448736
0.32,0.435586
0.34,0.422463
0.36,0.409369
0.38,0.3963
0.4,0.383258
0.42,0.370241
0.44,0.357248
0.46,0.344278
0.48,0.331332
0.5,0.318407
0.52,0.305503
0.54,0.29262
0.56,0.279756
0.58,0.266911
0.6,0.254084
0.62,0.241273
0.64,0.228479
0.66,0.215701
0.68,0.202937
0.7,0.190186
0.72,0.177449
0.74,0.164724
0.76,0.152009
0.78,0.139306
0.8,0.126611
0.82,0.113925
0.84,0.101247
0.86,0.0885764
0.88,0.0759114
0.9,0.0632515
0.92,0.050596
0.94,0.037944
0.96,0.0252946
0.98,0.0126468
1,0
