x,T
0,0.55516
0.02,0.542836
0.04,0.530575
0.06,0.518377
0.08,0.506241
0.1,0.494168
0.12,0.482156
0.14,0.470206
0.16,0.458318
0.18,0.446489
0.2,0.434721
0.22,0.423012
0.24,0.411361
0.26,0.399768
0.28,0.388232
0.3,0.376752
0.32,0.365327
0.34,0.353955
0.36,0.342637
0.38,0.33137
0.4,0.320154
0.42,0.308988
0.44,0.297869
0.46,0.286798
0.48,0.275772
0.5,0.26479
0.52,0.253851
0.54,0.242953
0.56,0.232095
0.58,0.221275
0.6,0.210493
0.62,0.199745
0.64,0.189031
0.66,0.17835
0.68,0.167698
0.7,0.157076
0.72,0.14648
0.74,0.13591
0.76,0.125364
0.78,0.114839
0.8,0.104335
0.82,0.0938489
0.84,0.0833793
0.86,0.0729246
0.88,0.0624827
0.9,0.0520519
0.92,0.0416304
0.94,0.0312163
0.96,0.0208078
0.98,0.010403
1,0
