x,T
0,0.70024
0.02,0.685754
0.04,0.671296
0.06,0.656866
0.08,0.642463
0.1,0.628087
0.12,0.613737
0.14,0.599413
0.16,0.585114
0.18,0.57084
0.2,0.556591
0.22,0.542365
0.24,0.528162
0.26,0.513982
0.28,0.499823
0.3,0.485687
0.32,0.471571
0.34,0.457476
0.36,0.443401
0.38,0.429345
0.4,0.415308
0.42,0.401289
0.44,0.387288
0.46,0.373304
0.48,0.359336
0.5,0.345385
0.52,0.331448
0.54,0.317526
0.56,0.303619
0.58,0.289725
0.6,0.275843
0.62,0.261975
0.64,0.248118
0.66,0.234272
0.68,0.220436
0.7,0.206611
0.72,0.192795
0.74,0.178987
0.76,0.165188
0.78,0.151396
0.8,0.137611
0.82,0.123832
0.84,0.110059
0.86,0.0962903
0.88,0.0825264
0.9,0.0687663
0.92,0.0550093
0.94,0.0412548
0.96,0.0275021
0.98,0.0137508
1,0
