x,T
0,0.655647
0.02,0.641896
0.04,0.628181
0.06,0.614503
0.08,0.600862
0.1,0.587255
0.12,0.573684
0.14,0.560147
0.16,0.546643
0.18,0.533172
0.2,0.519733
0.22,0.506325
0.24,0.492948
0.26,0.479602
0.28,0.466284
0.3,0.452996
0.32,0.439735
0.34,0.426501
0.36,0.413294
0.38,0.400112
0.4,0.386956
0.42,0.373824
0.44,0.360715
0.46,0.347629
0.48,0.334565
0.5,0.321522
0.52,0.308499
0.54,0.295496
0.56,0.282512
0.58,0.269546
0.6,0.256598
0.62,0.243665
0.64,0.230749
0.66,0.217847
0.68,0.204959
0.7,0.192085
0.72,0.179223
0.74,0.166373
0.76,0.153533
0.78,0.140703
0.8,0.127883
0.82,0.115071
0.84,0.102266
0.86,0.0894685
0.88,0.0766764
0.9,0.0638893
0.92,0.0511064
0.94,0.0383269
0.96,0.0255499
0.98,0.0127745
1,0
