x,T
0,0.698795
0.02,0.684333
0.04,0.6699
0.06,0.655494
0.08,0.641116
0.1,0.626765
0.12,0.612441
0.14,0.598143
0.16,0.58387
0.18,0.569622
0.2,0.555399
0.22,0.5412
0.24,0.527024
0.26,0.512871
0.28,0.49874
0.3,0.484631
0.32,0.470544
0.34,0.456476
0.36,0.442429
0.38,0.428402
0.4,0.414394
0.42,0.400403
0.44,0.386431
0.46,0.372476
0.48,0.358538
0.5,0.344615
0.52,0.330708
0.54,0.316816
0.56,0.302938
0.58,0.289074
0.6,0.275223
0.62,0.261385
0.64,0.247558
0.66,0.233743
0.68,0.219938
0.7,0.206143
0.72,0.192357
0.74,0.178581
0.76,0.164812
0.78,0.151051
0.8,0.137297
0.82,0.12355
0.84,0.109808
0.86,0.0960707
0.88,0.0823381
0.9,0.0686093
0.92,0.0548836
0.94,0.0411605
0.96,0.0274393
0.98,0.0137193
1,0
