x,T
0,0.137931
0.02,0.11565
0.04,0.0972948
0.06,0.0820901
0.08,0.0694365
0.1,0.0588644
0.12,0.050001
0.14,0.0425479
0.16,0.036264
0.18,0.0309534
0.2,0.0264559
0.22,0.0226396
0.24,0.0193958
0.26,0.0166342
0.28,0.0142797
0.3,0.0122695
0.32,0.0105513
0.34,0.00908091
0.36,0.00782122
0.38,0.00674098
0.4,0.00581375
0.42,0.00501716
0.44,0.00433221
0.46,0.00374281
0.48,0.00323522
0.5,0.00279777
0.52,0.0024205
0.54,0.0020949
0.56,0.00181369
0.58,0.00157064
0.6,0.00136042
0.62,0.00117845
0.64,0.00102079
0.66,0.000884072
0.68,0.00076537
0.7,0.00066218
0.72,0.000572335
0.74,0.000493964
0.76,0.000425444
0.78,0.00036537
0.8,0.000312519
0.82,0.000265826
0.84,0.000224359
0.86,0.000187302
0.88,0.000153936
0.9,0.000123625
0.92,9.58037e-05
0.94,6.99663e-05
0.96,4.56567e-05
0.98,2.2461e-05
1,0
