x,T
0,0.434389
0.02,0.418591
0.04,0.403351
0.06,0.388646
0.08,0.374451
0.1,0.360745
0.12,0.347505
0.14,0.334712
0.16,0.322346
0.18,0.31039
0.2,0.298826
0.22,0.287638
0.24,0.27681
0.26,0.266327
0.28,0.256175
0.3,0.246341
0.32,0.236812
0.34,0.227575
0.36,0.218619
0.38,0.209933
0.4,0.201505
0.42,0.193326
0.44,0.185387
0.46,0.177677
0.48,0.170188
0.5,0.162864
0.52,0.155631
0.54,0.148485
0.56,0.141422
0.58,0.134439
0.6,0.127534
0.62,0.120701
0.64,0.113938
0.66,0.107241
0.68,0.100607
0.7,0.0940319
0.72,0.0875121
0.74,0.081044
0.76,0.074624
0.78,0.0682486
0.8,0.061914
0.82,0.0556165
0.84,0.0493525
0.86,0.0431182
0.88,0.03691
0.9,0.0307242
0.92,0.024557
0.94,0.0184047
0.96,0.0122636
0.98,0.00612991
1,0
