x,T
0,0.719101
0.02,0.704297
0.04,0.689518
0.06,0.674764
0.08,0.660033
0.1,0.645326
0.12,0.630642
0.14,0.615981
0.16,0.601341
0.18,0.586724
0.2,0.572127
0.22,0.557552
0.24,0.542997
0.26,0.528461
0.28,0.513945
0.3,0.499448
0.32,0.484969
0.34,0.470508
0.36,0.456065
0.38,0.441639
0.4,0.427228
0.42,0.412834
0.44,0.398456
0.46,0.384092
0.48,0.369742
0.5,0.355407
0.52,0.341085
0.54,0.326775
0.56,0.312479
0.58,0.298194
0.6,0.28392
0.62,0.269657
0.64,0.255404
0.66,0.241161
0.68,0.226927
0.7,0.212702
0.72,0.198485
0.74,0.184276
0.76,0.170074
0.78,0.155878
0.8,0.141688
0.82,0.127504
0.84,0.113324
0.86,0.0991492
0.88,0.084978
0.9,0.07081
0.92,0.0566447
0.94,0.0424816
0.96,0.0283202
0.98,0.0141598
1,0
