x,T
0,0.595469
0.02,0.582663
0.04,0.569909
0.06,0.557205
0.08,0.544552
0.1,0.531947
0.12,0.519391
0.14,0.506883
0.16,0.494421
0.18,0.482004
0.2,0.469633
0.22,0.457306
0.24,0.445021
0.26,0.432779
0.28,0.420578
0.3,0.408417
0.32,0.396296
0.34,0.384213
0.36,0.372167
0.38,0.360158
0.4,0.348184
0.42,0.336244
0.44,0.324337
0.46,0.312463
0.48,0.30062
0.5,0.288807
0.52,0.277023
0.54,0.265268
0.56,0.253539
0.58,0.241835
0.6,0.230157
0.62,0.218502
0.64,0.20687
0.66,0.195258
0.68,0.183667
0.7,0.172096
0.72,0.160541
0.74,0.149004
0.76,0.137482
0.78,0.125975
0.8,0.11448
0.82,0.102998
0.84,0.0915264
0.86,0.0800645
0.88,0.0686111
0.9,0.0571648
0.92,0.0457246
0.94,0.0342892
0.96,0.0228575
0.98,0.0114281
1,0
