x,T
0,0.692875
0.02,0.678511
0.04,0.664178
0.06,0.649873
0.08,0.635598
0.1,0.62135
0.12,0.60713
0.14,0.592937
0.16,0.57877
0.18,0.56463
0.2,0.550515
0.22,0.536425
0.24,0.522359
0.26,0.508317
0.28,0.494299
0.3,0.480303
0.32,0.466329
0.34,0.452376
0.36,0.438445
0.38,0.424534
0.4,0.410642
0.42,0.39677
0.44,0.382916
0.46,0.36908
0.48,0.355261
0.5,0.34146
0.52,0.327674
0.54,0.313904
0.56,0.300148
0.58,0.286407
0.6,0.272679
0.62,0.258965
0.64,0.245263
0.66,0.231572
0.68,0.217893
0.7,0.204224
0.72,0.190564
0.74,0.176914
0.76,0.163273
0.78,0.149639
0.8,0.136012
0.82,0.122393
0.84,0.108778
0.86,0.0951697
0.88,0.0815655
0.9,0.0679652
0.92,0.0543682
0.94,0.0407738
0.96,0.0271815
0.98,0.0135904
1,0
