x,T
0,0.666667
0.02,0.652736
0.04,0.638839
0.06,0.624978
0.08,0.61115
0.1,0.597355
0.12,0.583593
0.14,0.569862
0.16,0.556164
0.18,0.542495
0.2,0.528857
0.22,0.515249
0.24,0.501669
0.26,0.488117
0.28,0.474592
0.3,0.461095
0.32,0.447623
0.34,0.434177
0.36,0.420756
0.38,0.407359
0.4,0.393985
0.42,0.380634
0.44,0.367304
0.46,0.353996
0.48,0.340709
0.5,0.327441
0.52,0.314192
0.54,0.300962
0.56,0.287749
0.58,0.274553
0.6,0.261374
0.62,0.248209
0.64,0.23506
0.66,0.221924
0.68,0.208801
0.7,0.195691
0.72,0.182592
0.74,0.169504
0.76,0.156427
0.78,0.143358
0.8,0.130299
0.82,0.117246
0.84,0.104201
0.86,0.0911626
0.88,0.0781292
0.9,0.0651005
0.92,0.0520757
0.94,0.0390541
0.96,0.0260347
0.98,0.013017
1,0
