x,T
0,0.600639
0.02,0.587755
0.04,0.574922
0.06,0.562138
0.08,0.549403
0.1,0.536716
0.12,0.524076
0.14,0.511482
0.16,0.498933
0.18,0.486429
0.2,0.473968
0.22,0.461551
0.24,0.449175
0.26,0.43684
0.28,0.424545
0.3,0.412289
0.32,0.400071
0.34,0.387891
0.36,0.375746
0.38,0.363637
0.4,0.351562
0.42,0.339521
0.44,0.327511
0.46,0.315533
0.48,0.303585
0.5,0.291667
0.52,0.279776
0.54,0.267913
0.56,0.256075
0.58,0.244263
0.6,0.232474
0.62,0.220709
0.64,0.208964
0.66,0.197241
0.68,0.185537
0.7,0.173851
0.72,0.162183
0.74,0.150531
0.76,0.138893
0.78,0.12727
0.8,0.115659
0.82,0.10406
0.84,0.0924717
0.86,0.0808924
0.88,0.0693212
0.9,0.057757
0.92,0.0461986
0.94,0.0346449
0.96,0.0230946
0.98,0.0115467
1,0
