x,T
0,0.352332
0.02,0.33499
0.04,0.318551
0.06,0.302959
0.08,0.28816
0.1,0.274107
0.12,0.260755
0.14,0.248062
0.16,0.235989
0.18,0.224499
0.2,0.21356
0.22,0.203138
0.24,0.193205
0.26,0.183733
0.28,0.174695
0.3,0.166067
0.32,0.157827
0.34,0.149951
0.36,0.142421
0.38,0.135217
0.4,0.12832
0.42,0.121715
0.44,0.115384
0.46,0.109313
0.48,0.103488
0.5,0.0978939
0.52,0.0925193
0.54,0.0873518
0.56,0.08238
0.58,0.0775931
0.6,0.0729809
0.62,0.0685337
0.64,0.0642424
0.66,0.0600982
0.68,0.0560931
0.7,0.0522192
0.72,0.0484567
0.74,0.0447524
0.76,0.041102
0.78,0.0375014
0.8,0.0339466
0.82,0.0304334
0.84,0.0269576
0.86,0.023515
0.88,0.0201016
0.9,0.0167132
0.92,0.0133456
0.94,0.00999461
0.96,0.00665613
0.98,0.00332599
1,0
