x,T
0,0.663073
0.02,0.6492
0.04,0.635364
0.06,0.621562
0.08,0.607795
0.1,0.594062
0.12,0.580362
0.14,0.566695
0.16,0.553059
0.18,0.539456
0.2,0.525883
0.22,0.51234
0.24,0.498826
0.26,0.485341
0.28,0.471884
0.3,0.458455
0.32,0.445052
0.34,0.431675
0.36,0.418324
0.38,0.404997
0.4,0.391694
0.42,0.378414
0.44,0.365157
0.46,0.351921
0.48,0.338707
0.5,0.325512
0.52,0.312337
0.54,0.299181
0.56,0.286043
0.58,0.272922
0.6,0.259817
0.62,0.246729
0.64,0.233655
0.66,0.220596
0.68,0.20755
0.7,0.194516
0.72,0.181495
0.74,0.168484
0.76,0.155484
0.78,0.142493
0.8,0.129512
0.82,0.116538
0.84,0.103571
0.86,0.0906107
0.88,0.0776559
0.9,0.0647059
0.92,0.05176
0.94,0.0388172
0.96,0.0258768
0.98,0.012938
1,0
