x,T
0,0.721604
0.02,0.706757
0.04,0.691936
0.06,0.677138
0.08,0.662363
0.1,0.647612
0.12,0.632883
0.14,0.618177
0.16,0.603492
0.18,0.588829
0.2,0.574187
0.22,0.559564
0.24,0.544962
0.26,0.53038
0.28,0.515816
0.3,0.501271
0.32,0.486744
0.34,0.472234
0.36,0.457742
0.38,0.443266
0.4,0.428807
0.42,0.414363
0.44,0.399934
0.46,0.38552
0.48,0.37112
0.5,0.356733
0.52,0.34236
0.54,0.328
0.56,0.313651
0.58,0.299314
0.6,0.284989
0.62,0.270673
0.64,0.256368
0.66,0.242073
0.68,0.227786
0.7,0.213508
0.72,0.199238
0.74,0.184976
0.76,0.17072
0.78,0.156471
0.8,0.142227
0.82,0.127989
0.84,0.113756
0.86,0.0995274
0.88,0.0853022
0.9,0.0710803
0.92,0.056861
0.94,0.0426439
0.96,0.0284284
0.98,0.0142139
1,0
