x,T
0,0.60815
0.02,0.595152
0.04,0.582202
0.06,0.5693
0.08,0.556445
0.1,0.543635
0.12,0.530871
0.14,0.518151
0.16,0.505475
0.18,0.492842
0.2,0.48025
0.22,0.467699
0.24,0.455189
0.26,0.442718
0.28,0.430285
0.3,0.41789
0.32,0.405531
0.34,0.393208
0.36,0.38092
0.38,0.368665
0.4,0.356444
0.42,0.344254
0.44,0.332095
0.46,0.319966
0.48,0.307865
0.5,0.295793
0.52,0.283748
0.54,0.271728
0.56,0.259733
0.58,0.247762
0.6,0.235814
0.62,0.223888
0.64,0.211983
0.66,0.200097
0.68,0.188229
0.7,0.17638
0.72,0.164546
0.74,0.152728
0.76,0.140925
0.78,0.129134
0.8,0.117356
0.82,0.105589
0.84,0.0938318
0.86,0.0820834
0.88,0.0703428
0.9,0.0586088
0.92,0.0468804
0.94,0.0351564
0.96,0.0234358
0.98,0.0117173
1,0
