x,T
0,0.761905
0.02,0.746365
0.04,0.730843
0.06,0.715339
0.08,0.699852
0.1,0.684382
0.12,0.668928
0.14,0.653491
0.16,0.638069
0.18,0.622663
0.2,0.607273
0.22,0.591897
0.24,0.576535
0.26,0.561188
0.28,0.545854
0.3,0.530534
0.32,0.515228
0.34,0.499934
0.36,0.484652
0.38,0.469382
0.4,0.454125
0.42,0.438878
0.44,0.423643
0.46,0.408418
0.48,0.393203
0.5,0.377998
0.52,0.362803
0.54,0.347617
0.56,0.33244
0.58,0.317271
0.6,0.30211
0.62,0.286957
0.64,0.271812
0.66,0.256673
0.68,0.24154
0.7,0.226414
0.72,0.211294
0.74,0.196179
0.76,0.181069
0.78,0.165963
0.8,0.150862
0.82,0.135765
0.84,0.120671
0.86,0.105581
0.88,0.0904926
0.9,0.0754069
0.92,0.0603232
0.94,0.0452411
0.96,0.0301601
0.98,0.0150798
1,0
