x,T
0,0.741201
0.02,0.72602
0.04,0.71086
0.06,0.69572
0.08,0.680601
0.1,0.665502
0.12,0.650423
0.14,0.635363
0.16,0.620321
0.18,0.605298
0.2,0.590293
0.22,0.575305
0.24,0.560335
0.26,0.545381
0.28,0.530444
0.3,0.515523
0.32,0.500617
0.34,0.485727
0.36,0.470851
0.38,0.455989
0.4,0.441142
0.42,0.426308
0.44,0.411487
0.46,0.396678
0.48,0.381882
0.5,0.367097
0.52,0.352324
0.54,0.337562
0.56,0.32281
0.58,0.308068
0.6,0.293335
0.62,0.278612
0.64,0.263897
0.66,0.249191
0.68,0.234492
0.7,0.219801
0.72,0.205117
0.74,0.190439
0.76,0.175767
0.78,0.1611
0.8,0.146438
0.82,0.131781
0.84,0.117129
0.86,0.10248
0.88,0.0878336
0.9,0.0731904
0.92,0.0585496
0.94,0.0439106
0.96,0.029273
0.98,0.0146362
1,0
