x,T
0,0.664879
0.02,0.650977
0.04,0.637111
0.06,0.623279
0.08,0.609481
0.1,0.595717
0.12,0.581986
0.14,0.568287
0.16,0.55462
0.18,0.540984
0.2,0.527378
0.22,0.513802
0.24,0.500255
0.26,0.486737
0.28,0.473246
0.3,0.459782
0.32,0.446345
0.34,0.432933
0.36,0.419547
0.38,0.406184
0.4,0.392846
0.42,0.37953
0.44,0.366237
0.46,0.352964
0.48,0.339713
0.5,0.326482
0.52,0.31327
0.54,0.300076
0.56,0.286901
0.58,0.273742
0.6,0.2606
0.62,0.247473
0.64,0.234361
0.66,0.221263
0.68,0.208179
0.7,0.195107
0.72,0.182046
0.74,0.168997
0.76,0.155958
0.78,0.142928
0.8,0.129907
0.82,0.116894
0.84,0.103888
0.86,0.0908882
0.88,0.0778939
0.9,0.0649043
0.92,0.0519187
0.94,0.0389363
0.96,0.0259562
0.98,0.0129777
1,0
