x,T
0,0.458874
0.02,0.443547
0.04,0.428704
0.06,0.414327
0.08,0.400398
0.1,0.386899
0.12,0.373813
0.14,0.361124
0.16,0.348818
0.18,0.336879
0.2,0.325294
0.22,0.31405
0.24,0.303134
0.26,0.292534
0.28,0.282239
0.3,0.272237
0.32,0.262518
0.34,0.253072
0.36,0.243888
0.38,0.234959
0.4,0.226274
0.42,0.217771
0.44,0.209364
0.46,0.201049
0.48,0.192825
0.5,0.184687
0.52,0.176633
0.54,0.168659
0.56,0.160763
0.58,0.152941
0.6,0.145191
0.62,0.137508
0.64,0.12989
0.66,0.122333
0.68,0.114834
0.7,0.107391
0.72,0.099998
0.74,0.0926535
0.76,0.0853538
0.78,0.0780953
0.8,0.0708747
0.82,0.0636887
0.84,0.0565337
0.86,0.0494064
0.88,0.0423033
0.9,0.035221
0.92,0.028156
0.94,0.0211049
0.96,0.0140641
0.98,0.00703033
1,0
