x,T
0,0.125874
0.02,0.103468
0.04,0.0854042
0.06,0.0707427
0.08,0.0587765
0.1,0.0489641
0.12,0.0408855
0.14,0.0342111
0.16,0.02868
0.18,0.0240839
0.2,0.0202555
0.22,0.0170597
0.24,0.0143868
0.26,0.0121471
0.28,0.0102675
0.3,0.00868761
0.32,0.00735787
0.34,0.00623724
0.36,0.00529171
0.38,0.00449306
0.4,0.00381775
0.42,0.00324621
0.44,0.00276203
0.46,0.00235152
0.48,0.00200318
0.5,0.00170736
0.52,0.00145597
0.54,0.00124216
0.56,0.0010602
0.58,0.000905225
0.6,0.000773143
0.62,0.000660487
0.64,0.000564324
0.66,0.000482168
0.68,0.000411911
0.7,0.00035176
0.72,0.000300192
0.74,0.000255911
0.76,0.000217809
0.78,0.000184941
0.8,0.000156496
0.82,0.00013178
0.84,0.000110193
0.86,9.12197e-05
0.88,7.44099e-05
0.9,5.93724e-05
0.92,4.57635e-05
0.94,3.32796e-05
0.96,2.165e-05
0.98,1.06307e-05
1,0
