x,T
0,0.0740741
0.02,0.0521018
0.04,0.0371224
0.06,0.0267129
0.08,0.0193751
0.1,0.0141448
0.12,0.0103831
0.14,0.00765764
0.16,0.00567058
0.18,0.00421415
0.2,0.00314172
0.22,0.00234884
0.24,0.00176054
0.26,0.00132264
0.28,0.000995752
0.3,0.0007511
0.32,0.000567563
0.34,0.000429578
0.36,0.000325633
0.38,0.000247188
0.4,0.000187887
0.42,0.000142989
0.44,0.000108945
0.46,8.30963e-05
0.48,6.34452e-05
0.5,4.84879e-05
0.52,3.70904e-05
0.54,2.83964e-05
0.56,2.17579e-05
0.58,1.66842e-05
0.6,1.2803e-05
0.62,9.8315e-06
0.64,7.55459e-06
0.66,5.80857e-06
0.68,4.46865e-06
0.7,3.43961e-06
0.72,2.64872e-06
0.74,2.0404e-06
0.76,1.57209e-06
0.78,1.21119e-06
0.8,9.32702e-07
0.82,7.1741e-07
0.84,5.50529e-07
0.86,4.2065e-07
0.88,3.18936e-07
0.9,2.38507e-07
0.92,1.73964e-07
0.94,1.21021e-07
0.96,7.62155e-08
0.98,3.66886e-08
1,0
