x,T
0,0.711316
0.02,0.696644
0.04,0.681998
0.06,0.667378
0.08,0.652783
0.1,0.638213
0.12,0.623667
0.14,0.609145
0.16,0.594647
0.18,0.580172
0.2,0.565719
0.22,0.551288
0.24,0.536878
0.26,0.522489
0.28,0.508121
0.3,0.493773
0.32,0.479444
0.34,0.465135
0.36,0.450843
0.38,0.43657
0.4,0.422314
0.42,0.408074
0.44,0.393852
0.46,0.379644
0.48,0.365453
0.5,0.351275
0.52,0.337112
0.54,0.322963
0.56,0.308827
0.58,0.294703
0.6,0.280591
0.62,0.266491
0.64,0.252401
0.66,0.238322
0.68,0.224252
0.7,0.210192
0.72,0.19614
0.74,0.182096
0.76,0.16806
0.78,0.154031
0.8,0.140008
0.82,0.125991
0.84,0.111979
0.86,0.0979711
0.88,0.0839677
0.9,0.0699678
0.92,0.0559708
0.94,0.0419761
0.96,0.0279831
0.98,0.0139913
1,0
