x,T
0,0.678663
0.02,0.664535
0.04,0.65044
0.06,0.636376
0.08,0.622344
0.1,0.608343
0.12,0.594372
0.14,0.58043
0.16,0.566518
0.18,0.552634
0.2,0.538779
0.22,0.52495
0.24,0.511148
0.26,0.497372
0.28,0.483622
0.3,0.469897
0.32,0.456195
0.34,0.442518
0.36,0.428863
0.38,0.415231
0.4,0.40162
0.42,0.38803
0.44,0.374461
0.46,0.360911
0.48,0.34738
0.5,0.333868
0.52,0.320373
0.54,0.306896
0.56,0.293434
0.58,0.279989
0.6,0.266558
0.62,0.253142
0.64,0.239739
0.66,0.226349
0.68,0.212971
0.7,0.199604
0.72,0.186249
0.74,0.172903
0.76,0.159567
0.78,0.146239
0.8,0.132919
0.82,0.119607
0.84,0.106301
0.86,0.0930006
0.88,0.0797054
0.9,0.0664145
0.92,0.0531273
0.94,0.0398429
0.96,0.0265608
0.98,0.01328
1,0
