x,T
0,0.77314
0.02,0.757404
0.04,0.741684
0.06,0.72598
0.08,0.710291
0.1,0.694618
0.12,0.67896
0.14,0.663317
0.16,0.647687
0.18,0.632073
0.2,0.616471
0.22,0.600884
0.24,0.585309
0.26,0.569747
0.28,0.554198
0.3,0.538661
0.32,0.523136
0.34,0.507623
0.36,0.492121
0.38,0.47663
0.4,0.461149
0.42,0.445679
0.44,0.430218
0.46,0.414767
0.48,0.399326
0.5,0.383894
0.52,0.36847
0.54,0.353054
0.56,0.337647
0.58,0.322247
0.6,0.306854
0.62,0.291468
0.64,0.276089
0.66,0.260716
0.68,0.245349
0.7,0.229988
0.72,0.214632
0.74,0.19928
0.76,0.183933
0.78,0.168591
0.8,0.153252
0.82,0.137917
0.84,0.122585
0.86,0.107256
0.88,0.0919289
0.9,0.0766042
0.92,0.0612813
0.94,0.0459597
0.96,0.0306392
0.98,0.0153194
1,0
