x,T
0,0.683544
0.02,0.669336
0.04,0.655159
0.06,0.641013
0.08,0.626897
0.1,0.612811
0.12,0.598755
0.14,0.584727
0.16,0.570728
0.18,0.556756
0.2,0.542812
0.22,0.528893
0.24,0.515001
0.26,0.501134
0.28,0.487292
0.3,0.473473
0.32,0.459678
0.34,0.445906
0.36,0.432157
0.38,0.418429
0.4,0.404721
0.42,0.391035
0.44,0.377368
0.46,0.36372
0.48,0.35009
0.5,0.336478
0.52,0.322884
0.54,0.309305
0.56,0.295743
0.58,0.282196
0.6,0.268663
0.62,0.255144
0.64,0.241638
0.66,0.228145
0.68,0.214663
0.7,0.201193
0.72,0.187733
0.74,0.174283
0.76,0.160841
0.78,0.147408
0.8,0.133983
0.82,0.120565
0.84,0.107153
0.86,0.0937466
0.88,0.0803451
0.9,0.0669479
0.92,0.0535541
0.94,0.0401631
0.96,0.0267742
0.98,0.0133868
1,0
