x,T
0,0.799994
0.02,0.783782
0.04,0.767583
0.06,0.751396
0.08,0.735222
0.1,0.719059
0.12,0.702908
0.14,0.686768
0.16,0.67064
0.18,0.654522
0.2,0.638415
0.22,0.622319
0.24,0.606232
0.26,0.590156
0.28,0.57409
0.3,0.558032
0.32,0.541985
0.34,0.525946
0.36,0.509915
0.38,0.493894
0.4,0.47788
0.42,0.461874
0.44,0.445877
0.46,0.429886
0.48,0.413903
0.5,0.397927
0.52,0.381957
0.54,0.365994
0.56,0.350037
0.58,0.334085
0.6,0.31814
0.62,0.3022
0.64,0.286264
0.66,0.270334
0.68,0.254408
0.7,0.238487
0.72,0.22257
0.74,0.206656
0.76,0.190746
0.78,0.174839
0.8,0.158935
0.82,0.143034
0.84,0.127135
0.86,0.111238
0.88,0.0953438
0.9,0.0794506
0.92,0.0635589
0.94,0.0476682
0.96,0.0317784
0.98,0.015889
1,0
