x,T
0,0.331551
0.02,0.31375
0.04,0.296973
0.06,0.281151
0.08,0.266219
0.1,0.252119
0.12,0.238796
0.14,0.226201
0.16,0.214286
0.18,0.203008
0.2,0.192328
0.22,0.182208
0.24,0.172613
0.26,0.163512
0.28,0.154873
0.3,0.146669
0.32,0.138874
0.34,0.131462
0.36,0.124411
0.38,0.117699
0.4,0.111306
0.42,0.105213
0.44,0.0994021
0.46,0.093856
0.48,0.0885593
0.5,0.0834972
0.52,0.0786556
0.54,0.0740214
0.56,0.0695822
0.58,0.0653263
0.6,0.0612426
0.62,0.0573208
0.64,0.0535511
0.66,0.0499241
0.68,0.0464312
0.7,0.0430639
0.72,0.0398145
0.74,0.0366755
0.76,0.03364
0.78,0.0306633
0.8,0.0277319
0.82,0.0248417
0.84,0.0219885
0.86,0.0191681
0.88,0.0163765
0.9,0.0136095
0.92,0.010863
0.94,0.00813292
0.96,0.00541512
0.98,0.00270551
1,0
