x,T
0,0.730022
0.02,0.715032
0.04,0.700065
0.06,0.685121
0.08,0.670199
0.1,0.655299
0.12,0.64042
0.14,0.625562
0.16,0.610725
0.18,0.595907
0.2,0.581109
0.22,0.56633
0.24,0.55157
0.26,0.536828
0.28,0.522104
0.3,0.507398
0.32,0.492708
0.34,0.478035
0.36,0.463378
0.38,0.448737
0.4,0.434111
0.42,0.419499
0.44,0.404902
0.46,0.390318
0.48,0.375748
0.5,0.361191
0.52,0.346646
0.54,0.332112
0.56,0.31759
0.58,0.303079
0.6,0.288579
0.62,0.274088
0.64,0.259607
0.66,0.245135
0.68,0.230671
0.7,0.216215
0.72,0.201767
0.74,0.187326
0.76,0.172891
0.78,0.158462
0.8,0.144039
0.82,0.129621
0.84,0.115207
0.86,0.100798
0.88,0.0863913
0.9,0.0719882
0.92,0.0575875
0.94,0.0431889
0.96,0.0287917
0.98,0.0143956
1,0
