x,T
0,0.617737
0.02,0.60459
0.04,0.591489
0.06,0.578433
0.08,0.565422
0.1,0.552454
0.12,0.53953
0.14,0.526647
0.16,0.513806
0.18,0.501006
0.2,0.488245
0.22,0.475524
0.24,0.46284
0.26,0.450194
0.28,0.437584
0.3,0.42501
0.32,0.41247
0.34,0.399965
0.36,0.387492
0.38,0.375051
0.4,0.362641
0.42,0.350261
0.44,0.337911
0.46,0.325588
0.48,0.313294
0.5,0.301025
0.52,0.288782
0.54,0.276564
0.56,0.264369
0.58,0.252196
0.6,0.240045
0.62,0.227915
0.64,0.215804
0.66,0.203712
0.68,0.191638
0.7,0.17958
0.72,0.167537
0.74,0.155509
0.76,0.143495
0.78,0.131493
0.8,0.119502
0.82,0.107522
0.84,0.0955518
0.86,0.0835895
0.88,0.0716345
0.9,0.0596859
0.92,0.0477424
0.94,0.0358031
0.96,0.023867
0.98,0.011933
1,0
