x,T
0,0.615385
0.02,0.602274
0.04,0.58921
0.06,0.576192
0.08,0.56322
0.1,0.550291
0.12,0.537406
0.14,0.524564
0.16,0.511763
0.18,0.499004
0.2,0.486285
0.22,0.473606
0.24,0.460965
0.26,0.448362
0.28,0.435796
0.3,0.423265
0.32,0.41077
0.34,0.398309
0.36,0.385882
0.38,0.373487
0.4,0.361123
0.42,0.34879
0.44,0.336486
0.46,0.324211
0.48,0.311964
0.5,0.299744
0.52,0.28755
0.54,0.27538
0.56,0.263234
0.58,0.251111
0.6,0.23901
0.62,0.226929
0.64,0.214869
0.66,0.202827
0.68,0.190804
0.7,0.178797
0.72,0.166805
0.74,0.154829
0.76,0.142866
0.78,0.130916
0.8,0.118977
0.82,0.107049
0.84,0.095131
0.86,0.0832211
0.88,0.0713185
0.9,0.0594224
0.92,0.0475315
0.94,0.0356449
0.96,0.0237615
0.98,0.0118802
1,0
