x,T
0,0.724062
0.02,0.709174
0.04,0.69431
0.06,0.679469
0.08,0.664652
0.1,0.649857
0.12,0.635085
0.14,0.620334
0.16,0.605605
0.18,0.590897
0.2,0.576209
0.22,0.561541
0.24,0.546893
0.26,0.532264
0.28,0.517653
0.3,0.503061
0.32,0.488486
0.34,0.473929
0.36,0.459389
0.38,0.444865
0.4,0.430357
0.42,0.415864
0.44,0.401386
0.46,0.386922
0.48,0.372472
0.5,0.358036
0.52,0.343612
0.54,0.329201
0.56,0.314802
0.58,0.300415
0.6,0.286038
0.62,0.271671
0.64,0.257315
0.66,0.242968
0.68,0.228629
0.7,0.214299
0.72,0.199977
0.74,0.185663
0.76,0.171355
0.78,0.157053
0.8,0.142757
0.82,0.128466
0.84,0.11418
0.86,0.0998986
0.88,0.0856205
0.9,0.0713456
0.92,0.0570734
0.94,0.0428032
0.96,0.0285346
0.98,0.014267
1,0
