x,T
0,0.716553
0.02,0.701793
0.04,0.687057
0.06,0.672347
0.08,0.657661
0.1,0.642998
0.12,0.62836
0.14,0.613744
0.16,0.599151
0.18,0.58458
0.2,0.570031
0.22,0.555502
0.24,0.540995
0.26,0.526507
0.28,0.51204
0.3,0.497591
0.32,0.483162
0.34,0.46875
0.36,0.454357
0.38,0.43998
0.4,0.425621
0.42,0.411277
0.44,0.39695
0.46,0.382637
0.48,0.368339
0.5,0.354055
0.52,0.339785
0.54,0.325528
0.56,0.311284
0.58,0.297052
0.6,0.282831
0.62,0.268621
0.64,0.254422
0.66,0.240232
0.68,0.226052
0.7,0.211881
0.72,0.197718
0.74,0.183563
0.76,0.169415
0.78,0.155274
0.8,0.141139
0.82,0.127009
0.84,0.112884
0.86,0.098764
0.88,0.0846476
0.9,0.0705346
0.92,0.0564243
0.94,0.0423163
0.96,0.0282099
0.98,0.0141047
1,0
