x,T
0,0.233129
0.02,0.212834
0.04,0.194476
0.06,0.177843
0.08,0.162754
0.1,0.149046
0.12,0.136579
0.14,0.125228
0.16,0.114882
0.18,0.105445
0.2,0.0968276
0.22,0.0889529
0.24,0.0817511
0.26,0.0751596
0.28,0.0691222
0.3,0.0635886
0.32,0.0585131
0.34,0.0538547
0.36,0.0495762
0.38,0.045644
0.4,0.0420275
0.42,0.0386991
0.44,0.0356337
0.46,0.0328084
0.48,0.0302023
0.5,0.0277965
0.52,0.0255736
0.54,0.0235179
0.56,0.0216147
0.58,0.019851
0.6,0.0182146
0.62,0.0166943
0.64,0.0152799
0.66,0.013962
0.68,0.0127321
0.7,0.0115821
0.72,0.0105047
0.74,0.00949322
0.76,0.00854136
0.78,0.00764338
0.8,0.00679391
0.82,0.00598803
0.84,0.00522114
0.86,0.00448898
0.88,0.00378758
0.9,0.00311326
0.92,0.00246258
0.94,0.00183232
0.96,0.00121745
0.98,0.000607494
1,0
