x,T
0,0.643875
0.02,0.630313
0.04,0.616791
0.06,0.603308
0.08,0.589864
0.1,0.576458
0.12,0.563089
0.14,0.549757
0.16,0.53646
0.18,0.523199
0.2,0.509972
0.22,0.496778
0.24,0.483618
0.26,0.47049
0.28,0.457393
0.3,0.444327
0.32,0.43129
0.34,0.418283
0.36,0.405305
0.38,0.392353
0.4,0.379429
0.42,0.366531
0.44,0.353658
0.46,0.340809
0.48,0.327983
0.5,0.315181
0.52,0.3024
0.54,0.28964
0.56,0.276901
0.58,0.264181
0.6,0.251479
0.62,0.238796
0.64,0.226128
0.66,0.213477
0.68,0.200841
0.7,0.18822
0.72,0.175611
0.74,0.163015
0.76,0.150431
0.78,0.137857
0.8,0.125293
0.82,0.112739
0.84,0.100192
0.86,0.087652
0.88,0.0751187
0.9,0.0625907
0.92,0.0500671
0.94,0.0375472
0.96,0.02503
0.98,0.0125145
1,0
