x,T
0,0.659401
0.02,0.645588
0.04,0.631812
0.06,0.618071
0.08,0.604366
0.1,0.590696
0.12,0.57706
0.14,0.563457
0.16,0.549887
0.18,0.536348
0.2,0.522842
0.22,0.509366
0.24,0.49592
0.26,0.482503
0.28,0.469116
0.3,0.455756
0.32,0.442423
0.34,0.429117
0.36,0.415837
0.38,0.402582
0.4,0.389352
0.42,0.376145
0.44,0.362961
0.46,0.349799
0.48,0.336659
0.5,0.32354
0.52,0.31044
0.54,0.29736
0.56,0.284298
0.58,0.271253
0.6,0.258226
0.62,0.245215
0.64,0.232218
0.66,0.219237
0.68,0.206269
0.7,0.193314
0.72,0.180372
0.74,0.16744
0.76,0.15452
0.78,0.141609
0.8,0.128707
0.82,0.115813
0.84,0.102926
0.86,0.0900461
0.88,0.0771718
0.9,0.0643023
0.92,0.051437
0.94,0.0385749
0.96,0.0257152
0.98,0.0128572
1,0
