x,T
0,0.161074
0.02,0.139149
0.04,0.120487
0.06,0.104542
0.08,0.0908716
0.1,0.0791176
0.12,0.0689852
0.14,0.0602307
0.16,0.0526514
0.18,0.0460774
0.2,0.0403659
0.22,0.0353961
0.24,0.0310657
0.26,0.0272875
0.28,0.0239873
0.3,0.0211014
0.32,0.0185752
0.34,0.0163617
0.36,0.0144205
0.38,0.0127166
0.4,0.0112198
0.42,0.00990398
0.44,0.00874628
0.46,0.00772701
0.48,0.00682898
0.5,0.0060372
0.52,0.00533862
0.54,0.0047218
0.56,0.00417678
0.58,0.0036948
0.6,0.00326822
0.62,0.0028903
0.64,0.00255514
0.66,0.00225755
0.68,0.00199296
0.7,0.00175732
0.72,0.00154707
0.74,0.00135908
0.76,0.00119054
0.78,0.00103898
0.8,0.000902189
0.82,0.000778216
0.84,0.000665301
0.86,0.000561871
0.88,0.000466514
0.9,0.000377952
0.92,0.000295032
0.94,0.000216701
0.96,0.000141996
0.98,7.00354e-05
1,0
