x,T
0,0.396135
0.02,0.379651
0.04,0.363863
0.06,0.348736
0.08,0.334235
0.1,0.320327
0.12,0.306984
0.14,0.294175
0.16,0.281875
0.18,0.270059
0.2,0.258702
0.22,0.247781
0.24,0.237276
0.26,0.227167
0.28,0.217435
0.3,0.208061
0.32,0.199028
0.34,0.190321
0.36,0.181924
0.38,0.173823
0.4,0.166003
0.42,0.158452
0.44,0.151157
0.46,0.144106
0.48,0.137288
0.5,0.130692
0.52,0.124309
0.54,0.118128
0.56,0.11214
0.58,0.106336
0.6,0.100708
0.62,0.0951775
0.64,0.0897228
0.66,0.0843402
0.68,0.0790256
0.7,0.0737751
0.72,0.0685848
0.74,0.0634507
0.76,0.0583687
0.78,0.053335
0.8,0.0483454
0.82,0.0433961
0.84,0.038483
0.86,0.0336022
0.88,0.0287495
0.9,0.0239209
0.92,0.0191126
0.94,0.0143203
0.96,0.00954015
0.98,0.00476806
1,0
