x,T
0,0.56446
0.02,0.552064
0.04,0.539728
0.06,0.527451
0.08,0.515234
0.1,0.503074
0.12,0.490972
0.14,0.478926
0.16,0.466936
0.18,0.455002
0.2,0.443122
0.22,0.431295
0.24,0.419522
0.26,0.4078
0.28,0.396129
0.3,0.384508
0.32,0.372936
0.34,0.361412
0.36,0.349935
0.38,0.338504
0.4,0.327118
0.42,0.315776
0.44,0.304477
0.46,0.293219
0.48,0.282001
0.5,0.270823
0.52,0.259682
0.54,0.248578
0.56,0.237509
0.58,0.226475
0.6,0.215472
0.62,0.204502
0.64,0.19356
0.66,0.182648
0.68,0.171762
0.7,0.160901
0.72,0.150065
0.74,0.139251
0.76,0.128458
0.78,0.117685
0.8,0.106929
0.82,0.0961893
0.84,0.0854645
0.86,0.0747527
0.88,0.0640524
0.9,0.053362
0.92,0.0426797
0.94,0.032004
0.96,0.0213333
0.98,0.0106658
1,0
