x,T
0,0.791319
0.02,0.775262
0.04,0.759218
0.06,0.743188
0.08,0.727171
0.1,0.711168
0.12,0.695176
0.14,0.679198
0.16,0.663231
0.18,0.647276
0.2,0.631333
0.22,0.615401
0.24,0.599481
0.26,0.583571
0.28,0.567672
0.3,0.551783
0.32,0.535904
0.34,0.520035
0.36,0.504176
0.38,0.488326
0.4,0.472484
0.42,0.456652
0.44,0.440827
0.46,0.425011
0.48,0.409203
0.5,0.393402
0.52,0.377609
0.54,0.361822
0.56,0.346043
0.58,0.330269
0.6,0.314502
0.62,0.298741
0.64,0.282985
0.66,0.267234
0.68,0.251489
0.7,0.235748
0.72,0.220011
0.74,0.204279
0.76,0.188551
0.78,0.172826
0.8,0.157104
0.82,0.141385
0.84,0.125669
0.86,0.109955
0.88,0.0942435
0.9,0.0785335
0.92,0.062825
0.94,0.0471177
0.96,0.0314113
0.98,0.0157055
1,0
